DMO-ÖZEL-İHALE-DEMO,SİPARİŞ NO/İŞ EMRİ NO/TEKLİF NO,SİPARİŞ TARİHİ,SİPARİŞİ VEREN/2018,KURULUM YERİ /2018,İL,ÜRÜN MODELİ,ÜRÜN ADI,LİTRE,SERİ NO,"TESLİM 
SÜRESİ",TESLİM TARİHİ
YURTDIŞI,2020/066,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-107,2020-07-14 00:00:00,
YURTDIŞI,2020/226,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-108,2020-07-14 00:00:00,
YURTDIŞI,2020/227,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-109,2020-07-14 00:00:00,
YURTDIŞI,2020/228,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-110,2020-07-14 00:00:00,
YURTDIŞI,2020/229,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-111,2020-07-14 00:00:00,
YURTDIŞI,2020/230,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-112,2020-07-14 00:00:00,
YURTDIŞI,2020/231,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-113,2020-07-14 00:00:00,
YURTDIŞI,2020/232,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-114,2020-07-14 00:00:00,
YURTDIŞI,2019/234,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-115,2020-07-14 00:00:00,
YURTDIŞI,2020/234,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-116,2020-07-14 00:00:00,
YURTDIŞI,2019/237,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-117,2020-07-14 00:00:00,
YURTDIŞI,2020/236,2020-06-04 00:00:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-118,2020-07-14 00:00:00,
DMO,2019/330,2020-06-05 00:00:00,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İZMİT SEKA DEVLET HASTANESİ,İZMİT,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-119,DERHAL,
YURTDIŞI,2020/239,2020-06-08 00:00:00,ARCANS,ARCANS,ÖZBEKİSTAN,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKLAV CİHAZI,250 LT,2020/01-120,2020-06-30 00:00:00,
DMO,2020/270,2020-11-06 00:00:00,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,BURDUR E TİPİ KAPALI VE AÇIK CEZA İNFAZ KURUMU,BURDUR,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-121,2021-01-04 00:00:00,
SERVİS,2020/260,2020-06-17 00:00:00,KARŞIYAKA ADSM,KARŞIYAKA ADSM (İKİNCİ EL CİHAZDI),İZMİR,GOLDBERG 675,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2020/01-123,2020-06-17 00:00:00,
DMO,2019/331,2020-06-16 00:00:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,GİRESUN ESPİYE DEVLET HASTANESİ,GİRESUN,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-124,2020-08-19 00:00:00,
ÖZEL,2020/141,2020-06-20 00:00:00,EKOL MEKANİK MÜHENDİSLİK TEKNOLOJİ A.Ş.,LÜLEBURGAZ DEVLET HASTANESİ,LÜLEBURGAZ,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-125,2020-06-29 00:00:00,
ÖZEL,2020/140,2020-06-20 00:00:00,EKOL MEKANİK MÜHENDİSLİK TEKNOLOJİ A.Ş.,LÜLEBURGAZ DEVLET HASTANESİ,LÜLEBURGAZ,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-126,2020-06-29 00:00:00,
DMO,2020/266,2020-06-29 00:00:00,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,OKMEYDANI ADSM,İSTANBUL,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-127,2020-08-27 00:00:00,
YURTDIŞI,2020/245,2020-07-04 00:00:00,NİCU,NİCU,ROMANYA,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-128,2020-08-05 00:00:00,
YURTDIŞI,2020/252,2020-07-04 00:00:00,NİCU,NİCU,ROMANYA,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-129,2020-08-05 00:00:00,
YURTDIŞI,2020/303,2020-07-04 00:00:00,NİCU,NİCU,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-130,2020-08-05 00:00:00,
YURTDIŞI,2020/302,2020-07-04 00:00:00,NİCU,NİCU,ROMANYA,STR 5512 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2020/01-131,2020-08-05 00:00:00,
YURTDIŞI,2019/324,2020-08-15 00:00:00,DELTA TİCARET,DELTA TİCARET,İSTANBUL,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-132,2020-08-17 00:00:00,
YURTDIŞI,2020/288,2020-07-18 00:00:00,NİCU,NİCU,ROMANYA,STR 5512 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2020/01-133,2020-08-17 00:00:00,
DMO,2020/248,2020-07-24 00:00:00,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ,KARAMAN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-134,2020-09-26 00:00:00,
DMO,2020/249,2020-07-27 00:00:00,DMO ERZURUM BÖLGE MÜDÜRLÜĞÜ,BAYBURT DEVLET HASTANESİ,BAYBURT,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-135,2020-09-24 00:00:00,
YURTDIŞI,2020/026,2020-08-05 00:00:00,"MME,LLC","MME,LLC",UKRAYNA,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2020/01-136,2020-09-04 00:00:00,
YURTDIŞI,2020/304,2020-08-17 00:00:00,"MME,LLC","MME,LLC",UKRAYNA,GOLDBERG 120 D,120 LT ÇİFT KAPILI OTOKLAV CİHAZI,120 LT,2020/01-137,2020-09-04 00:00:00,
YURTDIŞI,2020/301,2020-07-04 00:00:00,NİCU,NİCU,ROMANYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-138,2020-08-05 00:00:00,
YURTDIŞI,2020/300,2020-07-04 00:00:00,NİCU,NİCU,ROMANYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-139,2020-08-05 00:00:00,
DMO,2020/251,2020-08-27 00:00:00,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,KARAMAN AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,KARAMAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-140,2020-10-25 00:00:00,
DMO,2020/246,2020-09-07 00:00:00,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,YAHYALI DEVLET HASTANESİ,KAYSERİ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-141,2020-10-23 00:00:00,
DMO,2020/247,2020-08-27 00:00:00,DMO GENEL MÜDÜRLÜĞÜ,KEÇİÖREN OSMANLI AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,ANKARA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-142,2020-10-30 00:00:00,
DMO,2020/139,2020-08-27 00:00:00,DMO GENEL MÜDÜRLÜĞÜ,KEÇİÖREN OSMANLI AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,ANKARA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-143,2020-10-30 00:00:00,
DMO,2020/253,2020-09-25 00:00:00,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,İSLAHİYE DEVLET HASTANESİ,GAZİANTEP,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-144,2020-11-28 00:00:00,
DMO,2020/319,2020-09-18 00:00:00,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,ÇAPA TIP FAKÜLTESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-145,2020-11-10 00:00:00,
DMO,2020/323,2020-08-20 00:00:00,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL ÜNİVERSİTESİ ÇAPA TIP FAKÜLTESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-146,2020-11-10 00:00:00,
ÖZEL,2019/249,2020-09-08 00:00:00,ÖZEL İLGİ HASTANESİ,ÖZEL İLGİ HASTANESİ,İSTANBUL,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-147,2020-09-12 00:00:00,
ÖZEL,2020/321,2020-10-27 00:00:00,ÖZEL KARATAŞ HASTANESİ,ÖZEL KARATAŞ HASTANESİ,İZMİR,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-148,2020-11-15 00:00:00,
DMO,2020/310,2020-10-02 00:00:00,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN KADIN DOĞUM HASTANESİ,BATMAN,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-149,2020-12-05 00:00:00,
DMO,2020/320,2020-09-03 00:00:00,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,LÜLEBURGAZ AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,LÜLEBURGAZ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-150,2020-11-01 00:00:00,
YURTDIŞI,2020/333,2020-09-21 00:00:00,NİCU,NİCU,ROMANYA,STR 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-151,2020-10-10 00:00:00,
YURTDIŞI,2020/312,2020-09-21 00:00:00,NİCU,NİCU,ROMANYA,STR 4410 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2020/01-152,2020-10-10 00:00:00,
DMO,2020/079,2020-09-21 00:00:00,DMO GENEL MÜDÜRLÜĞÜ,KIBRIS PANDEMİ HASTANESİ,KIBRIS,ERS 6610 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-153,2020-10-02 00:00:00,
DMO,2020/322,2020-09-22 00:00:00,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN ADSM,BATMAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-154,2020-11-25 00:00:00,
BAĞIŞ,2019/321,2020-09-23 00:00:00,HİKMET GÖKÇE,TOSYA DEVLET HASTANESİ,KASTAMONU,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-155,,
DMO,2020/334,2020-11-03 00:00:00,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,ÇANAKKALE 18 MART ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,ÇANAKKALE,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-156,2021-01-01 00:00:00,
DMO,2020/311,2020-10-01 00:00:00,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN KADIN DOĞUM HASTANESİ,BATMAN,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-157,2020-12-05 00:00:00,
YURTDIŞI,2020/074,2020-10-01 00:00:00,NİCU,NİCU,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-158,2020-10-20 00:00:00,
ÖZEL,2019/262,2020-10-01 00:00:00,MERSİN SU HASTANESİ,MERSU ÖZEL SAĞLIK HİZMETLERİ TİC.LTD.ŞTİ.,MERSİN,STR 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-159,,
YURTDIŞI,2020/065,2020-10-02 00:00:00,OSOO BALYKCHY,OSOO BALYKCHY,KIRGIZİSTAN,GOLDBERG 300 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2020/01-160,2020-10-08 00:00:00,
DMO,2019/327,2020-10-22 00:00:00,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,HATAY İSKENDERUN  DEVLET HASTAN,HATAY,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-161,2020-12-25 00:00:00,
DMO,2020/345,2020-10-02 00:00:00,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN KADIN DOĞUM HASTANESİ,BATMAN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-162,2020-12-05 00:00:00,
DMO,2020/347,2020-11-17 00:00:00,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,BOLU İZZET BAYSAL DEVLET HASTANESİ,BOLU,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-163,2021-01-15 00:00:00,
YURTDIŞI,2020/255,2020-10-15 00:00:00,EURL DAR ELHAKIM,EURL DAR ELHAKIM,CEZAYİR,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI,250 LT,2020/01-164,2020-11-10 00:00:00,
YURTDIŞI,2020/500,2020-10-15 00:00:00,ZAMBİYA SAĞLIK BAKANLIĞI,ZAMBİYA SAĞLIK BAKANLIĞI,KENYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-165,2020-11-20 00:00:00,
YURTDIŞI,2020/501,2020-10-15 00:00:00,ZAMBİYA SAĞLIK BAKANLIĞI,ZAMBİYA SAĞLIK BAKANLIĞI,KENYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-166,2020-11-20 00:00:00,
YURTDIŞI,2020/499,2020-10-15 00:00:00,ZAMBİYA SAĞLIK BAKANLIĞI,ZAMBİYA SAĞLIK BAKANLIĞI,KENYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-167,2020-11-20 00:00:00,
YURTDIŞI,2020/502,2020-10-15 00:00:00,ZAMBİYA SAĞLIK BAKANLIĞI,ZAMBİYA SAĞLIK BAKANLIĞI,KENYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-168,2020-11-20 00:00:00,
YURTDIŞI,2020/078,2020-10-15 00:00:00,EURL DAR ELHAKIM,EURL DAR ELHAKIM,CEZAYİR,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-169,2020-11-10 00:00:00,
ÖZEL,2020/350,2020-10-15 00:00:00,CAN SAĞLIK TESİSLERİ İŞLETME VE TİCARET A.Ş.,ÇÖZEL ÇORLU VATAN HASTANESİ,TEKİRDAĞ,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-170,2020-11-05 00:00:00,
YURTDIŞI,2020/392,2020-10-20 00:00:00,NİCU,NİCU,ROMANYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-171,2020-11-01 00:00:00,
ÖZEL,2020/069,2020-10-20 00:00:00,ERC ESTETİK TURİZM SAĞLIK,ERC ESTETİK TURİZM SAĞLIK,İSTANBUL,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-172,2020-11-09 00:00:00,
DMO,2020/138,2020-10-22 00:00:00,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,HATAY İSKENDERUN  DEVLET HASTAN,HATAY,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-173,2020-12-25 00:00:00,
DMO,2020/398,2020-09-16 00:00:00,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,ISPARTA EĞİRDİR KEMİK HASTALIKLARI HASTANESİ,ISPARTA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-174,2020-11-19 00:00:00,
ÖZEL,2020/351,2020-12-07 00:00:00,ÖZEL VATAN HASTANESİ,ÖZEL VATAN HASTANESİ,KAHRAMANMARAŞ,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-175,2020-12-20 00:00:00,
ÖZEL,2020/349,2020-12-07 00:00:00,ÖZEL VATAN HASTANESİ,ÖZEL VATAN HASTANESİ,KAHRAMANMARAŞ,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-176,2020-12-20 00:00:00,
YURTDIŞI,2020/413,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-177,2020-11-19 00:00:00,
YURTDIŞI,2020/414,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-178,2020-11-20 00:00:00,
YURTDIŞI,2020/415,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-179,2020-11-21 00:00:00,
YURTDIŞI,2020/416,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-180,2020-11-22 00:00:00,
YURTDIŞI,2020/417,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-181,2020-11-23 00:00:00,
YURTDIŞI,2020/418,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-182,2020-11-24 00:00:00,
YURTDIŞI,2020/419,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-183,2020-11-25 00:00:00,
YURTDIŞI,2020/420,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-184,2020-11-26 00:00:00,
YURTDIŞI,2020/421,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-185,2020-11-27 00:00:00,
YURTDIŞI,2020/422,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-186,2020-11-28 00:00:00,
YURTDIŞI,2020/423,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-187,2020-11-29 00:00:00,
YURTDIŞI,2020/424,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-188,2020-11-30 00:00:00,
YURTDIŞI,2020/425,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-189,2020-12-01 00:00:00,
YURTDIŞI,2020/426,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-190,2020-12-02 00:00:00,
YURTDIŞI,2020/427,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-191,2020-12-03 00:00:00,
YURTDIŞI,2020/428,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-192,2020-12-04 00:00:00,
YURTDIŞI,2020/429,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-193,2020-12-05 00:00:00,
YURTDIŞI,2020/430,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-194,2020-12-06 00:00:00,
YURTDIŞI,2020/431,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-195,2020-12-07 00:00:00,
YURTDIŞI,2020/432,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-196,2020-12-08 00:00:00,
YURTDIŞI,2020/433,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-197,2020-12-09 00:00:00,
YURTDIŞI,2020/434,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-198,2020-12-10 00:00:00,
YURTDIŞI,2020/435,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-199,2020-12-11 00:00:00,
YURTDIŞI,2020/436,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-200,2020-12-12 00:00:00,
YURTDIŞI,2020/437,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-201,2020-12-13 00:00:00,
YURTDIŞI,2020/438,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-202,2020-12-14 00:00:00,
YURTDIŞI,2020/439,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-203,2020-12-15 00:00:00,
YURTDIŞI,2020/440,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-204,2020-12-16 00:00:00,
YURTDIŞI,2020/441,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-205,2020-12-17 00:00:00,
YURTDIŞI,2020/442,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-206,2020-12-18 00:00:00,
YURTDIŞI,2020/443,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-207,2020-12-19 00:00:00,
YURTDIŞI,2020/444,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-208,2020-12-20 00:00:00,
YURTDIŞI,2020/445,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-209,2020-12-21 00:00:00,
YURTDIŞI,2020/446,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-210,2020-12-22 00:00:00,
YURTDIŞI,2020/447,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-211,2020-12-23 00:00:00,
